dataset,mae_mean,mae_IC_95_low,mae_IC_95_high,mae_std,rmse_mean,rmse_IC_95_low,rmse_IC_95_high,rmse_std,r2_mean,r2_IC_95_low,r2_IC_95_high,r2_std
Combined_12M,2.307264733314514,2.2490036813706884,2.3655257852583396,0.09399878725503501,3.029093360900879,2.947992475939765,3.110194245861993,0.13084873302674324,0.8923485040664673,0.8860490368064418,0.8986479713264928,0.010163604381296305
Combined_3M,2.3396032571792604,2.3265409796526293,2.3526655347058916,0.021074769598665926,3.1656218767166138,3.1521551212411967,3.179088632192031,0.02172735714023529,0.8413789987564086,0.8397875543628286,0.8429704431499887,0.0025676474761318463
Combined_6M,2.25777690410614,2.2280197188145303,2.2875340893977496,0.048010450141402504,3.0308146476745605,3.0027761032406497,3.0588531921084714,0.04523758300356877,0.8761742830276489,0.873889876073197,0.8784586899821007,0.0036856781014268296
Combined_9M,2.296671986579895,2.28136394042155,2.31198003273824,0.024698108360898297,3.040266919136047,3.0065625835463674,3.073971254725727,0.054378809941868285,0.8816443979740143,0.8787858977511291,0.8845028981968994,0.0046119241818449635
