dataset,mae_mean,mae_IC_95_low,mae_IC_95_high,mae_std,rmse_mean,rmse_IC_95_low,rmse_IC_95_high,rmse_std,r2_mean,r2_IC_95_low,r2_IC_95_high,r2_std
_0_12M,2.6322590589523314,2.586740962423396,2.677777155481267,0.07343921417695946,3.374565839767456,3.3510172383130166,3.3981144412218955,0.03799347770795007,0.8452175378799438,0.8420336681971656,0.848401407562722,0.005136877536090135
_0_3M,2.8156652450561523,2.7669846753921608,2.864345814720144,0.07854157037383215,3.869332695007324,3.8063654498856563,3.932299940128992,0.10159179212785518,0.6882549941539764,0.6774725647738917,0.6990374235340611,0.01739644670968621
_0_6M,2.825723719596863,2.6272907032810933,3.0241567359126327,0.3201532114975437,3.729458379745483,3.5761896948156178,3.8827270646753487,0.24728476446790765,0.7815537631511689,0.7609618791926555,0.8021456471096823,0.03322308909325849
_0_9M,2.536971688270569,2.4897197809524383,2.5842235955886994,0.07623655658799527,3.365611362457275,3.2849319898924434,3.446290735022107,0.13016866198886165,0.8385993182659149,0.8301735387516254,0.8470250977802045,0.01359421139160324
_3_12M,2.635098361968994,2.5454486063275916,2.7247481176103965,0.1446415405634497,3.365676522254944,3.302602359256024,3.428750685253864,0.1017642941761751,0.8478867709636688,0.8428522165329329,0.8529213253944048,0.008122785206743912
_3_6M,2.666101861000061,2.647645613904167,2.684558108095955,0.029777437694843728,3.56616415977478,3.5402787705573573,3.592049548992203,0.041763667370928605,0.7860845029354095,0.7831909981979749,0.7889780076728442,0.004668400709582078
_3_9M,2.6306602478027346,2.537487102751731,2.723833392853738,0.15032620159306942,3.4373554944992066,3.3638562650777724,3.510854723920641,0.11858416899948591,0.8321577668190002,0.825319993174228,0.8389955404637724,0.011032111654158822
_6_12M,2.884100341796875,2.798013646095981,2.970187037497769,0.13889287482278065,3.828138494491577,3.6824337098354394,3.9738432791477147,0.23508111504987153,0.8024677574634552,0.7843910183752746,0.8205444965516359,0.029165136830227575
_6_9M,2.6175986766815185,2.580746773860701,2.654450579502336,0.05945711684947308,3.4595633506774903,3.4194343089888752,3.4996923923661054,0.06474447553871095,0.8431609451770783,0.838909600313767,0.8474122900403895,0.006859149432102483
_9_12M,2.730628323554993,2.7063737139061317,2.754882933203854,0.03913255624933619,3.5992709159851075,3.550505615896771,3.648036216073444,0.07867827503099663,0.8363018751144409,0.8320777739556804,0.8405259762732014,0.006815194249305987
