dataset,mae_mean,mae_IC_95_low,mae_IC_95_high,mae_std,rmse_mean,rmse_IC_95_low,rmse_IC_95_high,rmse_std,r2_mean,r2_IC_95_low,r2_IC_95_high,r2_std
_18_27M,2.242351698875427,2.167924900027816,2.316778497723038,0.12008071597635042,2.9555660247802735,2.8586499181225196,3.0524821314380275,0.15636512193587312,0.9088124573230744,0.9029933051409481,0.9146316095052006,0.00938866068707032
_18_30M,2.7149127960205077,2.6308626213238995,2.798962970717116,0.13560713764098656,3.398317241668701,3.341498030059817,3.4551364532775852,0.09167251200977244,0.880195415019989,0.8761900114588346,0.8842008185811434,0.0064623460211211585
_21_24M,2.2466405391693116,2.230703921399763,2.2625771569388604,0.0257122501792282,2.9724863290786745,2.93963639473599,3.005336263421359,0.05300031301523987,0.8720686674118042,0.8693563951870863,0.8747809396365221,0.004375998910469776
_21_27M,2.152899956703186,2.0714585253825515,2.2343413880238208,0.1313981728966225,2.7389867067337037,2.6232696450319444,2.854703768435463,0.186698713836632,0.8974619567394256,0.8890731680102569,0.9058507454685943,0.013534530201082947
_21_30M,2.3716423988342283,1.9999030604100623,2.7433817372583946,0.5997668394410783,2.9703805923461912,2.6127439564036474,3.328017228288735,0.5770134409688155,0.8938443422317505,0.8633698381566826,0.9243188463068184,0.04916777726596812
_24_27M,2.259112763404846,2.1120941747048483,2.4061313521048437,0.23720081565075812,2.9267961978912354,2.8005661243098237,3.053026271472647,0.203660480473423,0.8508139312267303,0.8376089724572088,0.8640188899962519,0.021304972510358337
_24_30M,2.2562071800231935,2.1889761013117788,2.3234382587346083,0.10847109095822886,2.9627843856811524,2.9083349123571955,3.0172338590051093,0.08784915974504263,0.8915321707725525,0.8869933792840521,0.896070962261053,0.007322917820534421
_27_30M,2.161831188201904,2.0700204965333744,2.253641879870434,0.1481280098102036,2.714130401611328,2.627422779405161,2.8008380238174952,0.1398946819739193,0.9012695789337158,0.8945736614106318,0.9079654964567999,0.010803239998764695
_6_15M,2.4354804039001463,2.3584067938496998,2.512554013950593,0.12435109961788597,3.0420623064041137,2.9460012821469337,3.1381233306612937,0.15498552603131266,0.8908924520015716,0.883462288536586,0.8983226154665572,0.011987877518736353
_6_18M,3.9936866760253906,3.014421303992733,4.9729520480580485,1.5799535762017094,4.708968663215638,3.6730247551428925,5.744912571288383,1.6713991212683503,0.6061285853385925,0.39777348979636257,0.8144836808808225,0.33616156327318464
_9_15M,2.6363663196563722,2.5645817758328544,2.70815086347989,0.11581768330535129,3.3717371940612795,3.2382672313268146,3.5052071567957443,0.2153413680911758,0.7743718504905701,0.7503076376439506,0.7984360633371896,0.03882536872163363
_9_18M,2.7705161333084107,2.6024796174528437,2.9385526491639777,0.2711112858074435,3.568464422225952,3.4255155172560743,3.71141332719583,0.2306347595570287,0.8081807196140289,0.7935300040482194,0.8228314351798385,0.023637566601653375
_9_21M,3.0720901489257812,2.944055770848551,3.2001245270030116,0.20657155792202925,4.238584423065186,4.085880943507786,4.391287902622586,0.24637285818078844,0.813720965385437,0.8004320447097754,0.8270098860610987,0.021440437234895172
_9_24M,2.647594380378723,2.400066511528515,2.895122249228931,0.39936318874188836,4.3990099906921385,4.215417236823613,4.582602744560664,0.29620982863634276,0.5984133630990982,0.5174063020960387,0.6794204241021577,0.1306973567989145
