dataset,fold,mae,rmse,r2
_15_30M,2,2.608630895614624,3.2967119216918945,0.9087408781051636
_15_30M,5,3.2560737133026123,3.9880740642547607,0.8659453988075256
_12_21M,9,2.9471871852874756,3.7044177055358887,0.8003516793251038
_12_21M,7,2.593879461288452,3.2281439304351807,0.848824143409729
_12_21M,6,2.726881742477417,3.2811732292175293,0.8439205288887024
_12_21M,1,2.660879373550415,3.3407516479492188,0.8414565920829773
_12_21M,10,2.8839335441589355,3.6272778511047363,0.8098296523094177
_12_21M,8,2.728245973587036,3.412599563598633,0.833094596862793
_12_21M,4,2.8382062911987305,3.4045956134796143,0.8341490626335144
_12_21M,3,2.7892515659332275,3.4898879528045654,0.8234147429466248
_12_21M,2,2.843792200088501,3.5900707244873047,0.8149538040161133
_12_21M,5,2.7309441566467285,3.404754638671875,0.8309520483016968
_12_15M,9,2.4254910945892334,3.3506364822387695,0.7773005366325378
_12_15M,7,2.411306381225586,3.3250691890716553,0.7807748913764954
_12_15M,6,2.651019334793091,3.3960580825805664,0.7821467518806458
_12_15M,1,2.486811637878418,3.290623903274536,0.7896818518638611
_12_15M,10,2.590611457824707,3.623878002166748,0.7381435036659241
_12_15M,8,2.446810722351074,3.3156979084014893,0.781772792339325
_12_15M,4,2.437781572341919,3.3638103008270264,0.7739706635475159
_12_15M,3,2.548175811767578,3.3287353515625,0.787837564945221
_12_15M,2,2.458919048309326,3.323309898376465,0.7850266098976135
_12_15M,5,2.4597105979919434,3.447129249572754,0.7611684799194336
_6_15M,9,2.3495614528656006,2.891165256500244,0.9028230309486389
_6_15M,7,2.263056516647339,2.8663530349731445,0.9040243625640869
_6_15M,6,2.4558029174804688,3.0943009853363037,0.8856003880500793
_6_15M,1,2.4442687034606934,3.0215983390808105,0.8921884894371033
_6_15M,10,2.302989959716797,2.862661123275757,0.9040390253067017
_6_15M,8,2.470860242843628,3.099006414413452,0.8868946433067322
_6_15M,4,2.6056644916534424,3.139296770095825,0.8876612186431885
_6_15M,3,2.5868077278137207,3.30019211769104,0.870004415512085
_6_15M,2,2.313624620437622,2.9214279651641846,0.89998459815979
_6_15M,5,2.5621674060821533,3.224621057510376,0.8757043480873108
_15_21M,9,2.443390369415283,3.3069541454315186,0.8769350647926331
_15_21M,7,2.413461685180664,3.1882266998291016,0.8868322372436523
_15_21M,6,2.4354655742645264,3.2665023803710938,0.8816106915473938
_15_21M,1,2.7624435424804688,3.394580602645874,0.8742377758026123
_15_21M,10,2.5305233001708984,3.2332637310028076,0.8850886225700378
_15_21M,8,2.9162819385528564,3.559971570968628,0.8628525137901306
_15_21M,4,2.458733320236206,3.2177326679229736,0.8847956657409668
_15_21M,3,2.4059252738952637,3.2127954959869385,0.884920597076416
_15_21M,2,2.7777252197265625,3.6751792430877686,0.8489411473274231
_15_21M,5,2.447023868560791,3.330077886581421,0.8764421343803406
_18_24M,9,2.2911407947540283,2.9658312797546387,0.8976486921310425
_18_24M,7,2.2899723052978516,3.022023916244507,0.8945099711418152
_18_24M,6,2.3523075580596924,2.9801478385925293,0.8963466882705688
_18_24M,1,2.3116416931152344,3.0739636421203613,0.8926494717597961
_18_24M,10,2.3247108459472656,3.024117946624756,0.8929821848869324
_18_24M,8,2.644505023956299,3.2082438468933105,0.8805088400840759
_18_24M,4,2.585253953933716,3.145200252532959,0.886069655418396
_18_24M,3,2.464698314666748,3.0714805126190186,0.8899638056755066
_18_24M,2,2.447401523590088,3.0538065433502197,0.8910078406333923
_18_24M,5,2.300233840942383,3.0470597743988037,0.8912097811698914
_12_18M,9,2.3196794986724854,3.0684306621551514,0.8771512508392334
_12_18M,7,2.6813292503356934,3.3759021759033203,0.8584499359130859
_12_18M,6,2.346198797225952,3.1010727882385254,0.8775016069412231
_12_18M,1,2.3135712146759033,3.055509328842163,0.8800504207611084
_12_18M,10,2.4856576919555664,3.308952808380127,0.8590130805969238
_12_18M,8,2.381657361984253,3.175834894180298,0.871147096157074
_12_18M,4,2.3544466495513916,3.061718463897705,0.8801529407501221
_12_18M,3,2.327284336090088,3.051053762435913,0.8798295855522156
_12_18M,2,2.2917490005493164,3.028874158859253,0.8809927701950073
_12_18M,5,2.330744504928589,3.1186978816986084,0.8736658096313477
_6_18M,9,3.453861951828003,4.112227916717529,0.7407509088516235
_6_18M,7,3.3031790256500244,3.9484610557556152,0.7565280199050903
_6_18M,6,2.57818865776062,3.1339640617370605,0.8482667207717896
_6_18M,1,7.705204486846924,8.68405532836914,-0.26152536273002625
_6_18M,10,2.857572317123413,3.3187084197998047,0.8248627781867981
_6_18M,8,3.89302921295166,4.460360527038574,0.7051152586936951
_6_18M,4,5.697587966918945,6.399514675140381,0.3479803502559662
_6_18M,3,2.9019415378570557,3.839622735977173,0.7804483771324158
_6_18M,2,4.2345194816589355,4.978526592254639,0.6120421886444092
_6_18M,5,3.311782121658325,4.214245319366455,0.7068166136741638
_18_27M,9,2.2177388668060303,2.929166316986084,0.9105625152587891
_18_27M,7,2.183656692504883,2.8299224376678467,0.9162930846214294
_18_27M,6,2.490138292312622,3.234616279602051,0.8920082449913025
_18_27M,1,2.106926918029785,2.758237361907959,0.9205910563468933
_18_27M,10,2.365705728530884,3.1820321083068848,0.895068347454071
_18_27M,8,2.139599561691284,2.835716724395752,0.9157304763793945
_18_27M,4,2.1441996097564697,2.8555541038513184,0.9146230220794678
_18_27M,3,2.1929948329925537,2.9471499919891357,0.9096143841743469
_18_27M,2,2.3322274684906006,3.0565710067749023,0.9026904702186584
_18_27M,5,2.25032901763916,2.926693916320801,0.9109429717063904
