dataset,fold,mae,rmse,r2
_9_21M,5,2.96360182762146,3.544764757156372,0.8401748538017273
_24_30M,9,2.150430917739868,2.9003632068634033,0.8968096375465393
_24_30M,7,2.1839630603790283,2.99603533744812,0.8894357681274414
_24_30M,6,2.5597190856933594,3.1491153240203857,0.8804404139518738
_24_30M,1,2.3580482006073,3.0177128314971924,0.8875479102134705
_24_30M,10,2.2197000980377197,3.039750099182129,0.8851878643035889
_24_30M,8,2.2020423412323,3.002812385559082,0.8886116147041321
_24_30M,4,2.1780452728271484,3.0042481422424316,0.8855765461921692
_24_30M,3,2.200711250305176,2.856398820877075,0.8964747786521912
_24_30M,2,2.1261470317840576,2.9128618240356445,0.8899361491203308
_24_30M,5,2.652470588684082,3.228710889816284,0.8761954307556152
_12_21M,9,2.308641195297241,2.9882500171661377,0.903548538684845
_12_21M,7,2.4747278690338135,3.048381805419922,0.9081223607063293
_12_21M,6,2.2402870655059814,2.9594714641571045,0.9044110178947449
_12_21M,1,2.72115159034729,3.4057199954986572,0.8765890598297119
_12_21M,10,2.3149468898773193,2.9299352169036865,0.9116323590278625
_12_21M,8,2.297523260116577,3.0174782276153564,0.899756908416748
_12_21M,4,2.2736551761627197,2.966160535812378,0.9061538577079773
_12_21M,3,2.269263982772827,2.9672861099243164,0.9047936797142029
_12_21M,2,2.7621049880981445,3.598036766052246,0.8461263179779053
_12_21M,5,2.298793315887451,2.9215919971466064,0.9137406349182129
_12_15M,9,2.6660878658294678,3.61590576171875,0.7972017526626587
_12_15M,7,2.699737310409546,3.897437810897827,0.7544803023338318
_12_15M,6,2.700993776321411,3.6526973247528076,0.7933720350265503
_12_15M,1,2.829954147338867,3.6349565982818604,0.7986711263656616
_12_15M,10,2.9279541969299316,3.68237566947937,0.791141152381897
_12_15M,8,2.6744961738586426,3.6130990982055664,0.7986137270927429
_12_15M,4,2.578603744506836,3.635568857192993,0.7911053895950317
_12_15M,3,2.6278507709503174,3.588571310043335,0.80105060338974
_12_15M,2,2.626518726348877,3.704061508178711,0.7839056849479675
_12_15M,5,2.800868272781372,3.977954387664795,0.744877278804779
_6_15M,9,2.5649497509002686,3.3531606197357178,0.8777535557746887
_6_15M,7,2.6282901763916016,3.3880481719970703,0.875196635723114
_6_15M,6,2.664653778076172,3.451631546020508,0.8704683184623718
_6_15M,1,2.8417718410491943,3.549351930618286,0.8630301356315613
_6_15M,10,2.762953281402588,3.4361720085144043,0.8716260194778442
_6_15M,8,2.586350440979004,3.3811678886413574,0.875702977180481
_6_15M,4,2.706573247909546,3.607609987258911,0.8584967255592346
_6_15M,3,2.7851402759552,3.548473596572876,0.8630978465080261
_6_15M,2,2.8886005878448486,3.59468412399292,0.8595089912414551
_6_15M,5,2.8608686923980713,3.8435542583465576,0.8393823504447937
_15_21M,9,2.520282506942749,3.174281358718872,0.8784191608428955
_15_21M,7,2.5177180767059326,3.1535937786102295,0.8807682991027832
_15_21M,6,2.5298097133636475,3.148000955581665,0.8815960884094238
_15_21M,1,2.7473161220550537,3.511700391769409,0.8522605895996094
_15_21M,10,2.4918925762176514,3.1212217807769775,0.8832992315292358
_15_21M,8,2.504209280014038,3.118131637573242,0.8837752938270569
_15_21M,4,2.5839650630950928,3.238563060760498,0.8744924664497375
_15_21M,3,2.6487908363342285,3.2461585998535156,0.8746516704559326
_15_21M,2,2.6727921962738037,3.327064275741577,0.8679341077804565
_15_21M,5,2.572894811630249,3.2291648387908936,0.8749028444290161
_18_24M,9,2.5752665996551514,3.5714457035064697,0.811199426651001
_18_24M,7,2.5206425189971924,3.5209274291992188,0.8145207762718201
_18_24M,6,2.5138940811157227,3.4902162551879883,0.8180908560752869
_18_24M,1,2.6221420764923096,3.7450931072235107,0.7916350364685059
_18_24M,10,2.585925340652466,3.4700465202331543,0.8183397650718689
_18_24M,8,2.5043771266937256,3.459223985671997,0.8209002614021301
_18_24M,4,2.588834524154663,3.490328550338745,0.8162322044372559
_18_24M,3,2.5291149616241455,3.5126030445098877,0.8154204487800598
_18_24M,2,2.5533571243286133,3.5670289993286133,0.808245062828064
_18_24M,5,2.552044630050659,3.474609375,0.818420946598053
_12_18M,9,2.4335052967071533,3.1406617164611816,0.7842649221420288
_12_18M,7,2.4755759239196777,3.1520116329193115,0.7925290465354919
_12_18M,6,2.73215913772583,3.3201420307159424,0.7935685515403748
_12_18M,1,2.597344160079956,3.2590250968933105,0.7849836349487305
_12_18M,10,2.5991878509521484,3.2428336143493652,0.7914301156997681
_12_18M,8,2.4758546352386475,3.206285238265991,0.7775678634643555
_12_18M,4,2.7374789714813232,3.310140371322632,0.7950679659843445
_12_18M,3,2.689732789993286,3.5307974815368652,0.7215908765792847
_12_18M,2,2.607224225997925,3.2575180530548096,0.781207799911499
_12_18M,5,2.6242055892944336,3.2443594932556152,0.7892375588417053
_6_18M,9,2.50160813331604,3.1784796714782715,0.9196112751960754
_6_18M,7,2.461817502975464,3.2292821407318115,0.9170209765434265
_6_18M,6,2.44010853767395,3.1220531463623047,0.9224401712417603
_6_18M,1,2.9157602787017822,3.9026753902435303,0.8788059949874878
_6_18M,10,2.921142339706421,3.6167473793029785,0.8959138989448547
_6_18M,8,2.328105926513672,2.9684205055236816,0.9298855662345886
_6_18M,4,2.3807852268218994,3.0699307918548584,0.925008237361908
_6_18M,3,2.2858023643493652,3.0183308124542236,0.9275079965591431
