fold,mae_1,rmse_1,r2_1,mae_2,rmse_2,r2_2,mae_3,rmse_3,r2_3,mae_4,rmse_4,r2_4,mae_5,rmse_5,r2_5,mae_6,rmse_6,r2_6,mae_7,rmse_7,r2_7,mae_8,rmse_8,r2_8,mae_9,rmse_9,r2_9,mae_10,rmse_10,r2_10,mae_11,rmse_11,r2_11,mae_12,rmse_12,r2_12,mae_13,rmse_13,r2_13
9,1.2520687580108643,1.8874423503875732,0.9350094199180603,1.9365047216415405,2.5279629230499268,0.8953140377998352,2.316316604614258,2.94846248626709,0.871555745601654,2.849128246307373,3.6196465492248535,0.8092376589775085,3.212141275405884,4.094041347503662,0.7818291783332825,3.9693214893341064,5.217864036560059,0.6874517202377319,4.26934289932251,5.821814060211182,0.6309033632278442,5.021913528442383,6.7664475440979,0.5473276972770691,5.572737693786621,7.091716766357422,0.48759305477142334,6.800295352935791,8.740728378295898,0.06616916507482529,7.731311321258545,9.745610237121582,-0.03971242904663086,8.57064437866211,10.582845687866211,-0.15823572874069214,12.520440101623535,13.96445369720459,-1.591073989868164
7,1.275689721107483,1.7908835411071777,0.9409723281860352,1.9397411346435547,2.4660837650299072,0.8992109894752502,2.242314100265503,2.8297080993652344,0.8818755745887756,2.5681705474853516,3.3336284160614014,0.8447265625,2.899447441101074,3.6865897178649902,0.827837347984314,3.4812116622924805,4.554825305938721,0.7653319239616394,3.835373640060425,5.019132614135742,0.7277967929840088,4.407659530639648,5.816742897033691,0.6672924160957336,4.869200706481934,6.2352166175842285,0.6080266237258911,4.85161828994751,6.242462158203125,0.5296187996864319,5.42529296875,6.916399002075195,0.4804878234863281,5.934118270874023,7.508293151855469,0.41928863525390625,8.935770034790039,9.684046745300293,-0.2460792064666748
6,1.2837908267974854,1.9718937873840332,0.9291188716888428,2.218698024749756,2.925666332244873,0.8586980700492859,2.8773891925811768,3.591233253479004,0.8058481812477112,3.6308023929595947,4.479802131652832,0.7021059393882751,4.269871711730957,5.315336227416992,0.6267979741096497,5.118078708648682,6.55191707611084,0.5008663535118103,5.7534565925598145,7.36799955368042,0.4029943645000458,6.822009086608887,8.611580848693848,0.2593584954738617,6.571895122528076,8.641284942626953,0.27475032210350037,8.0045804977417,9.628625869750977,-0.1439976543188095,8.890328407287598,10.637022018432617,-0.2518562972545624,9.716178894042969,11.46442985534668,-0.3724498748779297,13.404059410095215,14.667996406555176,-1.8587322235107422
1,1.777220606803894,2.3625924587249756,0.8840653300285339,3.6433064937591553,4.455415725708008,0.6248323321342468,5.454525947570801,6.473530292510986,0.28252726793289185,7.323781967163086,8.50821590423584,-0.21486781537532806,8.943975448608398,10.324505805969238,-0.6773620247840881,10.3856201171875,11.988855361938477,-1.098881721496582,11.875060081481934,13.697225570678711,-1.4878209829330444,13.131126403808594,15.0564603805542,-1.8706096410751343,14.533735275268555,16.671693801879883,-2.1504180431365967,15.443525314331055,17.698970794677734,-2.6560065746307373,16.559171676635742,18.952709197998047,-2.845799207687378,18.04532241821289,20.408931732177734,-3.5718019008636475,19.565784454345703,21.537397384643555,-4.638736248016357
1,1.3080785274505615,1.98096764087677,0.9287929534912109,2.3405816555023193,3.052199602127075,0.8460983633995056,3.2368481159210205,3.954181671142578,0.7641041278839111,4.2122721672058105,5.033682346343994,0.6212207674980164,5.013620376586914,5.986475467681885,0.5248297452926636,5.9235053062438965,7.322009086608887,0.3704328238964081,6.959884166717529,8.38272476196289,0.2222503274679184,8.151745796203613,9.815528869628906,0.026224279776215553,7.971686363220215,9.727349281311035,0.06692465394735336,7.608565330505371,9.576057434082031,-0.10789278149604797,8.421736717224121,10.439887046813965,-0.182814359664917,9.146512985229492,11.163492202758789,-0.27991724014282227,14.11967658996582,15.0669527053833,-2.016357421875
10,1.2454936504364014,1.8713918924331665,0.9359204769134521,2.0681145191192627,2.7537314891815186,0.8746325969696045,2.564784526824951,3.3705971240997314,0.8278986811637878,3.3254520893096924,4.230562686920166,0.7347285747528076,3.7584421634674072,4.8614888191223145,0.6876814365386963,4.439520359039307,5.931205749511719,0.5883071422576904,5.0400710105896,6.633707523345947,0.5135698914527893,6.070631980895996,7.912461757659912,0.3706476092338562,5.662643909454346,7.3732781410217285,0.4655904173851013,5.694730281829834,7.363885879516602,0.3411419093608856,6.465129375457764,8.118185997009277,0.2800132930278778,7.096419334411621,8.743967056274414,0.209312304854393,10.668928146362305,11.59887409210205,-0.7875722050666809
8,1.2263065576553345,1.8333908319473267,0.9377747774124146,1.8762569427490234,2.5581159591674805,0.8913894891738892,2.3297410011291504,3.0608975887298584,0.860765278339386,2.738194227218628,3.5923421382904053,0.8147132396697998,3.1657869815826416,4.051380634307861,0.7835002541542053,3.678410291671753,4.886966228485107,0.7275053858757019,4.032359600067139,5.33010196685791,0.6913534998893738,4.679421901702881,6.001119136810303,0.6440810561180115,6.047037124633789,7.5076904296875,0.4407510757446289,5.501937389373779,7.155527114868164,0.37505728006362915,5.904084205627441,7.648561000823975,0.36441299319267273,6.075897693634033,7.899845123291016,0.3608212471008301,8.735010147094727,10.240411758422852,-0.39337095618247986
4,1.2293702363967896,1.8334784507751465,0.9384990334510803,2.002345085144043,2.678656816482544,0.8799504041671753,2.4734549522399902,3.240365505218506,0.8414739966392517,3.1242361068725586,4.0030107498168945,0.7641085386276245,3.4662675857543945,4.582502841949463,0.7238191962242126,4.180716037750244,5.638467311859131,0.6298301815986633,4.7120161056518555,6.315766334533691,0.5616052746772766,5.661046028137207,7.457824230194092,0.4441514015197754,5.29039192199707,7.035508155822754,0.5187169313430786,5.5775651931762695,7.223761558532715,0.35789886116981506,6.350039482116699,8.026580810546875,0.2873447835445404,6.951910018920898,8.650036811828613,0.21836484968662262,10.811345100402832,11.948125839233398,-0.8968435525894165
3,1.2013100385665894,1.7564269304275513,0.9412509799003601,1.952949047088623,2.51039457321167,0.8911496996879578,2.2717173099517822,2.833327531814575,0.8760220408439636,2.787731409072876,3.461596727371216,0.828087329864502,3.084510326385498,3.7274038791656494,0.8205311298370361,3.692044734954834,4.583985805511475,0.7603142261505127,3.8009192943573,4.732191562652588,0.7570482492446899,4.556570053100586,5.628577709197998,0.6877505779266357,5.0225396156311035,6.445162296295166,0.5722122192382812,5.0411858558654785,5.990682601928711,0.5486548542976379,5.3256306648254395,6.349738121032715,0.5574780702590942,5.357962131500244,6.5299072265625,0.561511754989624,5.929032325744629,6.949105262756348,0.3583625257015228
2,1.2044981718063354,1.7695297002792358,0.9424293041229248,1.9834603071212769,2.609841823577881,0.8872547745704651,2.4707515239715576,3.100292682647705,0.8574032187461853,3.0287389755249023,3.704362154006958,0.7983496189117432,3.5106449127197266,4.182891368865967,0.7646923065185547,4.231654167175293,5.149261951446533,0.6864818930625916,4.565501689910889,5.74310827255249,0.6268836259841919,5.366481781005859,6.866983413696289,0.5162274837493896,6.238552093505859,7.868230819702148,0.3917813301086426,5.195093154907227,6.738095283508301,0.43730688095092773,5.736241817474365,7.2744340896606445,0.41928863525390625,5.907559871673584,7.550045967102051,0.41383039951324463,6.955689430236816,8.042928695678711,0.14047139883041382
