fold,mae_1,rmse_1,r2_1,mae_2,rmse_2,r2_2,mae_3,rmse_3,r2_3,mae_4,rmse_4,r2_4,mae_5,rmse_5,r2_5,mae_6,rmse_6,r2_6,mae_7,rmse_7,r2_7,mae_8,rmse_8,r2_8,mae_9,rmse_9,r2_9,mae_10,rmse_10,r2_10,mae_11,rmse_11,r2_11,mae_12,rmse_12,r2_12,mae_13,rmse_13,r2_13
9,1.1944653987884521,1.613120436668396,0.9137634634971619,2.0846035480499268,2.612675666809082,0.787741482257843,2.721559524536133,3.2792041301727295,0.667765200138092,3.177049160003662,3.9583420753479004,0.6610073447227478,3.9267659187316895,4.668577671051025,0.594649076461792,4.418274879455566,5.213449954986572,0.4808359742164612,4.867406845092773,5.980321884155273,0.33585864305496216,5.731266498565674,7.044304847717285,0.2955769896507263,6.334617614746094,7.7342047691345215,0.1047448217868805,7.0745415687561035,8.26537799835205,0.028152434155344963,7.58526611328125,8.647408485412598,0.026158204302191734,7.8443098068237305,8.981687545776367,0.021948395296931267,6.67226505279541,7.5774664878845215,0.23707818984985352
7,0.9217782616615295,1.3361729383468628,0.9429529905319214,1.6406455039978027,2.0904624462127686,0.8645258545875549,2.3894522190093994,2.900890350341797,0.7724413275718689,2.6068034172058105,3.207803964614868,0.7836142778396606,3.0033416748046875,3.6459922790527344,0.7660415172576904,3.47438907623291,4.205816268920898,0.7161210179328918,3.6723077297210693,4.384194850921631,0.691582441329956,4.616096496582031,5.221498012542725,0.6417852640151978,4.779435634613037,5.462896347045898,0.5878718495368958,5.107590675354004,5.864721298217773,0.5374631285667419,5.502305507659912,6.373661041259766,0.5049814581871033,5.667377471923828,6.620349407196045,0.5016851425170898,6.214808940887451,6.914881229400635,0.3646671175956726
6,1.3696366548538208,1.7340236902236938,0.9010893702507019,2.0989949703216553,2.583498239517212,0.7924140095710754,2.518767833709717,3.1937944889068604,0.6906223893165588,2.6947901248931885,3.4134202003479004,0.755711555480957,3.1217875480651855,3.82305645942688,0.7383298277854919,3.2403690814971924,4.01902961730957,0.6952826976776123,3.7724251747131348,4.554432392120361,0.6308861970901489,4.6707940101623535,5.7088093757629395,0.555839478969574,4.883241176605225,5.965356826782227,0.487859308719635,5.292508125305176,6.521245956420898,0.4074333906173706,5.427870273590088,6.8787150382995605,0.40884870290756226,5.534782409667969,6.951757431030273,0.4331723153591156,9.701973915100098,11.253987312316895,-0.6828471422195435
1,1.469059705734253,2.0373833179473877,0.9152311086654663,2.344789981842041,3.1222634315490723,0.8192720413208008,3.101830005645752,4.140296459197998,0.7092103958129883,3.9984285831451416,5.211822509765625,0.5541847944259644,4.800897121429443,6.183705806732178,0.40138721466064453,5.584047317504883,7.187468528747559,0.24603459239006042,6.395369052886963,8.269488334655762,0.09441464394330978,7.14948844909668,9.133993148803711,-0.05883698910474777,8.120257377624512,10.374156951904297,-0.22137035429477692,8.843608856201172,11.08830451965332,-0.4323264956474304,9.685949325561523,12.1154146194458,-0.5768726468086243,11.250160217285156,13.586591720581055,-0.9723864793777466,13.201326370239258,15.446558952331543,-1.8536142110824585
1,1.3341386318206787,1.8246586322784424,0.8816357254981995,2.217451810836792,2.8616082668304443,0.7267584204673767,3.187553644180298,4.027568340301514,0.5620436072349548,4.036306381225586,5.007241725921631,0.4749508500099182,4.49000358581543,5.59498405456543,0.4413330852985382,5.170546531677246,6.409605979919434,0.2940043807029724,5.914271831512451,7.128419399261475,0.14978671073913574,7.1290788650512695,8.535076141357422,0.0069566587917506695,7.670805931091309,9.187372207641602,-0.20028486847877502,8.410382270812988,10.161385536193848,-0.4348500370979309,9.051152229309082,10.918777465820312,-0.5023419857025146,10.016534805297852,11.772502899169922,-0.6211796998977661,16.50320816040039,18.190359115600586,-3.3965747356414795
10,1.0467246770858765,1.3911499977111816,0.9358139038085938,1.8114030361175537,2.2111380100250244,0.8493204712867737,2.4205377101898193,2.9435040950775146,0.7762473821640015,2.729320526123047,3.464116096496582,0.7546411156654358,3.0489063262939453,3.9349591732025146,0.7313364148139954,3.477688789367676,4.5510993003845215,0.67816561460495,3.5239815711975098,4.636366367340088,0.6666752696037292,4.383904457092285,5.694541931152344,0.5807552337646484,4.437128067016602,5.809478759765625,0.5427733659744263,4.736068248748779,6.2799506187438965,0.4792162775993347,5.376402378082275,6.981842994689941,0.41135677695274353,5.796619415283203,7.521185874938965,0.3592545688152313,9.089680671691895,10.17734432220459,-0.3762610852718353
8,0.854836642742157,1.3024799823760986,0.9442307353019714,1.5964692831039429,2.1202635765075684,0.857535183429718,2.1394007205963135,2.9080452919006348,0.7666675448417664,2.6213161945343018,3.2778842449188232,0.7720391750335693,2.9785401821136475,3.7549612522125244,0.7436246871948242,3.2259554862976074,4.022495746612549,0.69767165184021,3.5605263710021973,4.400930881500244,0.6576990485191345,4.5414557456970215,5.596602916717529,0.5761682391166687,4.741123199462891,5.669826984405518,0.5381512641906738,4.939897537231445,6.070481300354004,0.48688459396362305,5.114287376403809,6.496992111206055,0.4762253165245056,5.260639667510986,6.641032695770264,0.4909634590148926,7.682053565979004,9.52493953704834,-0.20546984672546387
4,0.9696056246757507,1.4267535209655762,0.9258184432983398,1.5990684032440186,2.1728579998016357,0.852436363697052,2.151282787322998,2.8821377754211426,0.7891097664833069,2.7272915840148926,3.5243120193481445,0.7450863122940063,3.04660701751709,3.8853187561035156,0.7336397171020508,3.2103962898254395,4.36652946472168,0.6951357126235962,3.5674171447753906,4.541008949279785,0.6789649128913879,4.457025527954102,5.5794148445129395,0.5982380509376526,4.509716987609863,5.6714067459106445,0.5626052021980286,4.8469462394714355,6.115854263305664,0.49798956513404846,5.199069023132324,6.57773494720459,0.47010329365730286,5.582405090332031,7.002819538116455,0.43893441557884216,11.301559448242188,12.334396362304688,-1.0214717388153076
3,1.8437496423721313,2.1197683811187744,0.8544657826423645,3.2100703716278076,3.5329198837280273,0.6166327595710754,4.272538185119629,4.7614545822143555,0.30061009526252747,5.310441493988037,5.872983455657959,0.2592468857765198,6.6833086013793945,7.227950572967529,0.060770582407712936,7.940328598022461,8.473002433776855,-0.26565414667129517,8.861587524414062,9.499442100524902,-0.6229729652404785,9.616805076599121,10.594782829284668,-0.6044541597366333,10.829973220825195,11.794546127319336,-1.0767834186553955,11.809967041015625,12.805401802062988,-1.3006317615509033,12.852354049682617,13.94853401184082,-1.4716136455535889,13.820158004760742,15.021299362182617,-1.6690608263015747,9.085023880004883,11.238959312438965,-0.6783560514450073
2,1.0703675746917725,1.5862107276916504,0.908011257648468,1.7953736782073975,2.471378803253174,0.8077556490898132,2.3134148120880127,3.138770818710327,0.7390949726104736,3.2260489463806152,4.054474830627441,0.6704757213592529,3.465329885482788,4.283194541931152,0.6857172846794128,4.0071234703063965,4.993664264678955,0.6021233797073364,4.538542747497559,5.570662021636963,0.512424647808075,5.652723789215088,6.885103702545166,0.37724605202674866,6.161245822906494,7.5359601974487305,0.20233643054962158,6.939273834228516,8.511551856994629,-0.022155005484819412,7.455061912536621,9.241249084472656,-0.08804122358560562,8.026680946350098,9.923208236694336,-0.15840230882167816,14.84264850616455,16.568553924560547,-2.6475489139556885
