dataset,fold,mae,rmse,r2
_6_9M,1,2.303065776824951,3.01668381690979,0.8686555027961731
_6_9M,10,2.4931070804595947,3.4421865940093994,0.8327425122261047
_6_9M,8,2.3272926807403564,3.0010340213775635,0.8723343014717102
_6_9M,4,2.211697816848755,2.9370980262756348,0.8769338726997375
_6_9M,3,2.3261642456054688,3.3184616565704346,0.8258218169212341
_6_9M,2,2.4169514179229736,3.367887258529663,0.8364929556846619
_6_9M,5,2.434396743774414,3.3273229598999023,0.8438974022865295
_3_12M,9,3.053563117980957,7.48121452331543,0.17413316667079926
_3_12M,7,2.804466962814331,5.716858863830566,0.5438546538352966
_3_12M,6,2.7244467735290527,4.525941848754883,0.7567152976989746
_3_12M,1,2.846757650375366,5.408134937286377,0.6244632005691528
_3_12M,10,3.234880208969116,8.322290420532227,-0.07253975421190262
_3_12M,8,2.553865432739258,3.8026299476623535,0.8436305522918701
_3_12M,4,2.5051844120025635,3.4024810791015625,0.8745541572570801
_3_12M,3,2.579209089279175,3.675401449203491,0.8510851263999939
_3_12M,2,2.958552122116089,5.615878582000732,0.5786730051040649
_3_12M,5,3.091428279876709,7.714644908905029,0.06263114511966705
_0_12M,9,3.6894609928131104,4.916322231292725,0.5971236824989319
_0_12M,7,3.8009307384490967,4.807435512542725,0.7057864665985107
_0_12M,6,2.7312440872192383,3.454202890396118,0.848887026309967
_0_12M,1,3.487882614135742,4.751567840576172,0.6413070559501648
_0_12M,10,2.7503950595855713,3.67028546333313,0.8227818608283997
_0_12M,8,3.679746389389038,5.373989582061768,0.4310935437679291
_0_12M,4,3.2462406158447266,4.848207473754883,0.5498680472373962
_0_12M,3,2.8248131275177,3.6837105751037598,0.821826159954071
_0_12M,2,3.6877434253692627,4.532373905181885,0.724966287612915
_0_12M,5,2.7423813343048096,3.7950551509857178,0.793634831905365
