dataset,fold,mae,rmse,r2
_0_6M,6,2.361110210418701,3.250575065612793,0.8186016082763672
_0_6M,1,2.424037218093872,3.2648606300354004,0.8166685700416565
_0_6M,10,2.363586187362671,3.303999662399292,0.8140358924865723
_0_6M,8,2.3775863647460938,3.365408182144165,0.8075709342956543
_0_6M,4,2.553511619567871,3.331139326095581,0.8068214058876038
_0_6M,3,2.3824245929718018,3.3479247093200684,0.8087499141693115
_0_6M,2,2.4434125423431396,3.4500818252563477,0.7979446053504944
_0_6M,5,2.3763580322265625,3.2645225524902344,0.8162106275558472
_3_9M,9,2.1794321537017822,3.0104358196258545,0.8675994873046875
_3_9M,7,2.2785565853118896,3.0323708057403564,0.8670767545700073
_3_9M,6,2.1922152042388916,2.9803080558776855,0.8704166412353516
_3_9M,1,2.188359022140503,3.0147628784179688,0.8668537735939026
_3_9M,10,2.2075741291046143,2.984581232070923,0.8703328967094421
_3_9M,8,2.2350075244903564,3.0178425312042236,0.8671956658363342
_3_9M,4,2.1850950717926025,3.0077898502349854,0.8669012784957886
_3_9M,3,2.170664072036743,2.9988880157470703,0.8683361411094666
_3_9M,2,2.305269479751587,3.0361251831054688,0.8668457865715027
_3_9M,5,2.1964662075042725,3.00469708442688,0.8678712844848633
_6_12M,9,3.6210241317749023,4.253812789916992,0.7987393140792847
_6_12M,7,2.5310721397399902,3.514059066772461,0.8601881265640259
_6_12M,6,3.012418270111084,3.7543036937713623,0.8437281847000122
_6_12M,1,2.5557589530944824,3.538867950439453,0.8582673072814941
_6_12M,10,2.568275213241577,3.584782123565674,0.8563617467880249
_6_12M,8,2.917870044708252,3.678784132003784,0.8490800261497498
_6_12M,4,3.768588066101074,4.860110759735107,0.7301459312438965
_6_12M,3,2.9065804481506348,3.680598735809326,0.8496251702308655
_6_12M,2,2.659583568572998,3.7414615154266357,0.8416848182678223
_6_12M,5,3.7653658390045166,4.406376838684082,0.7843758463859558
_6_9M,9,2.267892360687256,3.0422868728637695,0.8681842088699341
_6_9M,7,2.277092695236206,3.0960042476654053,0.8623136878013611
_6_9M,6,2.2952733039855957,3.1116645336151123,0.8600634336471558
_6_9M,1,2.383781671524048,3.0631141662597656,0.8704367280006409
_6_9M,10,2.301624059677124,3.0227651596069336,0.8719371557235718
_6_9M,8,2.2914257049560547,3.022928476333618,0.8718898296356201
_6_9M,4,2.2797935009002686,3.0125927925109863,0.8723341226577759
_6_9M,3,2.2459001541137695,3.007472038269043,0.8719297647476196
_6_9M,2,2.267073392868042,3.0641472339630127,0.865898072719574
_6_9M,5,2.2472777366638184,3.0226728916168213,0.869613528251648
_3_12M,9,2.4426541328430176,3.2169857025146484,0.8559910655021667
_3_12M,7,2.395444393157959,3.133519411087036,0.8651468753814697
_3_12M,6,2.43293833732605,3.19873309135437,0.8587536215782166
_3_12M,1,2.461446523666382,3.1398167610168457,0.8667089939117432
