fold,mae_1,rmse_1,r2_1,mae_2,rmse_2,r2_2,mae_3,rmse_3,r2_3,mae_4,rmse_4,r2_4,mae_5,rmse_5,r2_5,mae_6,rmse_6,r2_6,mae_7,rmse_7,r2_7,mae_8,rmse_8,r2_8,mae_9,rmse_9,r2_9,mae_10,rmse_10,r2_10,mae_11,rmse_11,r2_11,mae_12,rmse_12,r2_12,mae_13,rmse_13,r2_13
9,1.2177072763442993,1.706310510635376,0.9442036151885986,1.9142115116119385,2.4587578773498535,0.8906323909759521,2.234921932220459,2.820068836212158,0.8742647171020508,2.6633739471435547,3.363003969192505,0.8355287909507751,2.8941659927368164,3.5182769298553467,0.8351792693138123,3.472919464111328,4.291220188140869,0.7837590575218201,3.590035915374756,4.460971355438232,0.769618570804596,4.281915187835693,5.383021354675293,0.699684202671051,4.797840595245361,6.012027740478516,0.5847704410552979,4.356040954589844,5.284966468811035,0.6162197589874268,4.693215847015381,5.66764497756958,0.599251925945282,4.845168113708496,5.954468727111816,0.5868394374847412,6.403696537017822,7.451530933380127,0.26222676038742065
7,1.1107009649276733,1.7070024013519287,0.9445542693138123,1.9147260189056396,2.5571489334106445,0.885818600654602,2.464445114135742,3.0598082542419434,0.8486474752426147,3.094320774078369,3.867648124694824,0.7655364274978638,3.526763439178467,4.390209197998047,0.7309021353721619,4.362035274505615,5.419919490814209,0.6386584639549255,4.834685325622559,5.987508773803711,0.5702598094940186,5.747211933135986,7.372999668121338,0.4242148697376251,6.059375286102295,7.719324588775635,0.3401312828063965,6.333347797393799,7.8082475662231445,0.1388864517211914,7.022083759307861,8.54693603515625,0.06200554221868515,7.791867733001709,9.249082565307617,-0.01770731247961521,13.118619918823242,14.437337875366211,-1.7695302963256836
6,1.1871318817138672,1.6982008218765259,0.9449172019958496,1.9130640029907227,2.4314358234405518,0.8929914832115173,2.292818069458008,2.8292620182037354,0.8732938766479492,2.746006488800049,3.4106605052948,0.8315601348876953,3.079271078109741,3.650562286376953,0.8231516480445862,3.7045464515686035,4.4844794273376465,0.7641313076019287,3.948519229888916,4.745294570922852,0.7443864941596985,4.643547058105469,5.623084545135498,0.6749439835548401,5.468293190002441,6.494717121124268,0.5153273940086365,5.377645969390869,6.221639156341553,0.45087334513664246,5.6874213218688965,6.743014335632324,0.4119783341884613,5.990836143493652,7.189407825469971,0.37851932644844055,4.273895740509033,5.760904788970947,0.5590256452560425
1,1.4374256134033203,1.8284759521484375,0.9355133771896362,2.4473187923431396,2.933445692062378,0.8427305221557617,3.3679847717285156,3.8859286308288574,0.7631751298904419,4.194830894470215,4.900196075439453,0.6576806306838989,5.078560829162598,5.81225061416626,0.5544071197509766,6.06592321395874,7.02706241607666,0.40513932704925537,6.857647895812988,7.921683311462402,0.2767660915851593,7.740095615386963,9.016195297241211,0.14566528797149658,9.43105411529541,10.873218536376953,-0.38065865635871887,10.036592483520508,11.208807945251465,-0.813693642616272,10.87937068939209,12.292327880859375,-0.9733485579490662,11.659252166748047,13.225357055664062,-1.111406683921814,8.016507148742676,10.14832592010498,-0.3684239387512207
10,1.1568760871887207,1.7444190979003906,0.9418345093727112,1.844723105430603,2.51352858543396,0.8872148990631104,2.2400095462799072,2.8811326026916504,0.8660632967948914,2.6625049114227295,3.434394121170044,0.8218463659286499,2.9257595539093018,3.698000907897949,0.8120735287666321,3.534259557723999,4.480573654174805,0.759269654750824,3.69269061088562,4.747958660125732,0.7342667579650879,4.415105819702148,5.806153297424316,0.6490881443023682,4.692168235778809,5.972942352294922,0.6108982563018799,4.604162216186523,5.728621482849121,0.5512312650680542,5.178333759307861,6.2223124504089355,0.5186933279037476,5.327296733856201,6.6218366622924805,0.4914923906326294,7.084958076477051,8.039169311523438,0.14127469062805176
8,1.1389700174331665,1.7666393518447876,0.940272867679596,1.9054160118103027,2.614656448364258,0.8794878125190735,2.4338533878326416,3.10376238822937,0.843833327293396,3.080683946609497,3.920543670654297,0.7624037265777588,3.4487452507019043,4.342961311340332,0.7352418303489685,4.212008953094482,5.288565158843994,0.6561675667762756,4.490482330322266,5.7497453689575195,0.6006346940994263,5.385882377624512,7.077332496643066,0.46321725845336914,5.694931507110596,7.363678455352783,0.3776383101940155,5.709934234619141,7.23879861831665,0.2510248124599457,6.3277812004089355,7.841119766235352,0.2005133032798767,6.966259479522705,8.321394920349121,0.163548082113266,11.461413383483887,13.11327075958252,-1.28482985496521
4,1.2202569246292114,1.7143793106079102,0.9439356327056885,1.9462904930114746,2.472012758255005,0.8892847299575806,2.397019386291504,2.9309158325195312,0.864347517490387,2.904831886291504,3.564028739929199,0.8169152736663818,3.324099540710449,3.9153409004211426,0.796990156173706,4.03739070892334,4.817039489746094,0.7268683910369873,4.39854097366333,5.217592239379883,0.6909279227256775,5.165284156799316,6.129879474639893,0.611230731010437,6.268142223358154,7.3267388343811035,0.3787802755832672,6.147221565246582,7.156933307647705,0.2647583782672882,6.748006820678711,7.905900001525879,0.18442383408546448,7.28302526473999,8.538619995117188,0.1185329332947731,4.891280174255371,6.2757086753845215,0.4766919016838074
3,1.1925429105758667,1.7281956672668457,0.9428502917289734,1.858758568763733,2.448837995529175,0.8915337324142456,2.223189115524292,2.824185371398926,0.8719707131385803,2.6422152519226074,3.423989772796631,0.8271223306655884,2.9032952785491943,3.623382568359375,0.8236435055732727,3.4738502502441406,4.407463073730469,0.7701488733291626,3.6653616428375244,4.5855393409729,0.7531847953796387,4.3717803955078125,5.586633205413818,0.672021746635437,4.827836990356445,6.137457370758057,0.5636637210845947,4.479649066925049,5.602604866027832,0.5608723759651184,4.775359630584717,6.002168655395508,0.5439012050628662,4.845053195953369,6.164358139038086,0.5527763366699219,7.180239677429199,8.29150104522705,0.08652174472808838
2,1.1331712007522583,1.7015836238861084,0.9449607133865356,1.8493527173995972,2.434096097946167,0.894214928150177,2.195992946624756,2.7842929363250732,0.8765719532966614,2.5514347553253174,3.3388278484344482,0.835045337677002,2.8404884338378906,3.521859645843506,0.8343474268913269,3.410639762878418,4.2860822677612305,0.7832863330841064,3.5826897621154785,4.431146621704102,0.769798755645752,4.313449859619141,5.422936916351318,0.6938044428825378,4.688899040222168,5.896277904510498,0.6047989726066589,4.375092029571533,5.436305046081543,0.5983500480651855,4.747807025909424,5.815983295440674,0.5819765329360962,4.914851665496826,6.053171157836914,0.5758016109466553,6.685274600982666,7.497771263122559,0.2530418038368225
5,1.2027695178985596,1.8373432159423828,0.9360370635986328,2.104840040206909,2.7793984413146973,0.8657412528991699,2.7726686000823975,3.4470748901367188,0.804118275642395,3.602356433868408,4.379745960235596,0.6892074346542358,4.219240665435791,5.1169891357421875,0.6241535544395447,5.203948020935059,6.324421405792236,0.4964684545993805,6.034422874450684,7.195594310760498,0.37659814953804016,7.177295207977295,8.689069747924805,0.18813124299049377,7.2622551918029785,8.875677108764648,0.0904589593410492,8.17188835144043,9.601462364196777,-0.2699146866798401,9.068784713745117,10.554160118103027,-0.3960360884666443,10.072287559509277,11.458385467529297,-0.5307225584983826,13.91153621673584,15.378863334655762,-2.1425371170043945
