dataset,trial,mae,rmse,r2
MLP_alsfrs-r_T2_T3,trial_50,2.421351909637451,3.4055285453796387,0.8029079437255859
MLP_alsfrs-r_T2_T3,trial_34,2.604930877685547,3.381577253341675,0.8021183609962463
MLP_alsfrs-r_T2_T3,trial_33,2.4407310485839844,3.2918896675109863,0.8154668807983398
MLP_alsfrs-r_T2_T3,trial_51,2.4229626655578613,3.3467793464660645,0.8105378150939941
MLP_alsfrs-r_T2_T3,trial_1,2.4339029788970947,3.297807216644287,0.8153631091117859
MLP_alsfrs-r_T2_T3,trial_6,2.446301221847534,3.351454734802246,0.8103296756744385
MLP_alsfrs-r_T2_T3,trial_42,2.4444198608398438,3.3733224868774414,0.8082868456840515
MLP_alsfrs-r_T2_T3,trial_45,2.4430954456329346,3.4300506114959717,0.8019264936447144
MLP_alsfrs-r_T2_T3,trial_8,2.406186580657959,3.3707523345947266,0.8072152733802795
MLP_alsfrs-r_T2_T3,trial_11,2.7213354110717773,3.460007429122925,0.7930206656455994
MLP_alsfrs-r_T2_T3,trial_29,2.497072458267212,3.3141822814941406,0.8119149208068848
MLP_alsfrs-r_T2_T3,trial_16,2.40852427482605,3.3515164852142334,0.8098703026771545
MLP_alsfrs-r_T2_T3,trial_20,2.82861328125,3.8769724369049072,0.7469727993011475
MLP_alsfrs-r_T2_T3,trial_18,2.4421277046203613,3.373879909515381,0.8083895444869995
MLP_alsfrs-r_T2_T3,trial_27,2.4238224029541016,3.347151041030884,0.8106585741043091
MLP_alsfrs-r_T2_T3,trial_44,2.522052049636841,3.332880973815918,0.809460461139679
MLP_alsfrs-r_T2_T3,trial_9,2.4281997680664062,3.3472163677215576,0.8106377124786377
MLP_alsfrs-r_T2_T3,trial_43,2.3980770111083984,3.3595592975616455,0.8079266548156738
MLP_alsfrs-r_T2_T3,trial_7,2.3997445106506348,3.3073906898498535,0.8136882185935974
MLP_alsfrs-r_T2_T3,trial_0,2.434781312942505,3.3449106216430664,0.8112287521362305
MLP_alsfrs-r_T2_T3,trial_19,2.44162917137146,3.4282891750335693,0.8010116219520569
MLP_alsfrs-r_T2_T3,trial_26,2.743914842605591,3.49302077293396,0.7861618399620056
MLP_alsfrs-r_T2_T3,trial_21,2.4376070499420166,3.3652470111846924,0.8085536360740662
MLP_alsfrs-r_T2_T3,trial_28,2.3882877826690674,3.3537909984588623,0.8082776069641113
MLP_alsfrs-r_T2_T3,trial_17,2.580944061279297,3.3574910163879395,0.8059709072113037
MLP_alsfrs-r_T2_T3,trial_10,2.3805668354034424,3.297881841659546,0.8150432705879211
MLP_alsfrs-r_T1-T2-T3_T4,trial_53,2.3908703327178955,3.162302255630493,0.8548858761787415
MLP_alsfrs-r_T1-T2-T3_T4,trial_36,2.185945510864258,3.050720691680908,0.859798789024353
MLP_alsfrs-r_T1-T2-T3_T4,trial_31,2.2256476879119873,3.052222967147827,0.8611204624176025
MLP_alsfrs-r_T1-T2-T3_T4,trial_38,2.283770799636841,3.084385871887207,0.8581283688545227
MLP_alsfrs-r_T1-T2-T3_T4,trial_52,2.2262425422668457,3.1097652912139893,0.8531606793403625
MLP_alsfrs-r_T1-T2-T3_T4,trial_39,2.242741107940674,3.039430618286133,0.8624982237815857
MLP_alsfrs-r_T1-T2-T3_T4,trial_30,2.2057981491088867,3.0118625164031982,0.8648887872695923
MLP_alsfrs-r_T1-T2-T3_T4,trial_37,2.2103195190429688,3.0939717292785645,0.8563517928123474
MLP_alsfrs-r_T1-T2-T3_T4,trial_15,2.243825674057007,3.042599678039551,0.8626256585121155
MLP_alsfrs-r_T1-T2-T3_T4,trial_12,2.2013187408447266,3.027891159057617,0.8634859323501587
MLP_alsfrs-r_T1-T2-T3_T4,trial_24,2.1923203468322754,3.055373430252075,0.8596416711807251
MLP_alsfrs-r_T1-T2-T3_T4,trial_23,2.427326202392578,3.202565908432007,0.8512579798698425
MLP_alsfrs-r_T1-T2-T3_T4,trial_5,2.230686664581299,3.0819430351257324,0.8566977381706238
MLP_alsfrs-r_T1-T2-T3_T4,trial_48,2.2094719409942627,3.0048978328704834,0.865486741065979
MLP_alsfrs-r_T1-T2-T3_T4,trial_2,2.2459137439727783,3.1355338096618652,0.8526760339736938
MLP_alsfrs-r_T1-T2-T3_T4,trial_46,2.598693609237671,3.3020143508911133,0.8425654172897339
MLP_alsfrs-r_T1-T2-T3_T4,trial_41,2.2536380290985107,3.131566047668457,0.8518365025520325
MLP_alsfrs-r_T1-T2-T3_T4,trial_22,2.252079486846924,3.052029848098755,0.8617463707923889
MLP_alsfrs-r_T1-T2-T3_T4,trial_25,2.2278623580932617,3.0514674186706543,0.8604334592819214
MLP_alsfrs-r_T1-T2-T3_T4,trial_13,2.4586379528045654,3.390167474746704,0.8273993730545044
MLP_alsfrs-r_T1-T2-T3_T4,trial_14,2.4037582874298096,3.2998125553131104,0.8354054093360901
MLP_alsfrs-r_T1-T2-T3_T4,trial_40,2.255432605743408,3.1617205142974854,0.848814070224762
MLP_alsfrs-r_T1-T2-T3_T4,trial_47,2.580960273742676,3.3129184246063232,0.8405942320823669
MLP_alsfrs-r_T1-T2-T3_T4,trial_3,2.2625932693481445,3.0558693408966064,0.8619420528411865
MLP_alsfrs-r_T1-T2-T3_T4,trial_4,2.1998116970062256,3.082540988922119,0.8568177819252014
MLP_alsfrs-r_T1-T2-T3_T4,trial_49,2.3249623775482178,3.0858407020568848,0.8593224287033081
MLP_alsfrs-r_T1-T2-T3_T4,trial_32,2.603522539138794,3.51745867729187,0.8134486079216003
MLP_alsfrs-r_T1-T2-T3_T4,trial_35,2.3253917694091797,3.1183295249938965,0.8565291166305542
MLP_alsfrs-r_T1-T2-T3_T4,trial_50,3.1706669330596924,4.022280693054199,0.7614491581916809
MLP_alsfrs-r_T1-T2-T3_T4,trial_34,2.2329518795013428,3.103356122970581,0.8545426726341248
MLP_alsfrs-r_T1-T2-T3_T4,trial_33,2.209872245788574,3.022576332092285,0.863787055015564
MLP_alsfrs-r_T1-T2-T3_T4,trial_51,2.1628575325012207,3.0162713527679443,0.8630644083023071
MLP_alsfrs-r_T1-T2-T3_T4,trial_1,2.2566263675689697,3.162313222885132,0.8494773507118225
MLP_alsfrs-r_T1-T2-T3_T4,trial_6,2.26171875,3.054750680923462,0.8621037006378174
MLP_alsfrs-r_T1-T2-T3_T4,trial_42,2.2382471561431885,3.0369582176208496,0.8627268075942993
MLP_alsfrs-r_T1-T2-T3_T4,trial_45,2.216160535812378,3.0181071758270264,0.8641490340232849
MLP_alsfrs-r_T1-T2-T3_T4,trial_8,2.331395149230957,3.2333178520202637,0.8423741459846497
MLP_alsfrs-r_T1-T2-T3_T4,trial_11,2.2641942501068115,3.066159248352051,0.8596404194831848
MLP_alsfrs-r_T1-T2-T3_T4,trial_29,2.424428701400757,3.3490846157073975,0.830883800983429
MLP_alsfrs-r_T1-T2-T3_T4,trial_16,2.239675521850586,3.059380531311035,0.8595346212387085
MLP_alsfrs-r_T1-T2-T3_T4,trial_20,2.563859701156616,3.4764060974121094,0.8188157677650452
MLP_alsfrs-r_T1-T2-T3_T4,trial_18,2.2129948139190674,3.0298514366149902,0.8632305860519409
MLP_alsfrs-r_T1-T2-T3_T4,trial_27,2.2121152877807617,3.0168421268463135,0.8649289011955261
MLP_alsfrs-r_T1-T2-T3_T4,trial_44,2.2841956615448,3.1836397647857666,0.8460330963134766
MLP_alsfrs-r_T1-T2-T3_T4,trial_9,2.2256853580474854,3.046290874481201,0.8620226979255676
MLP_alsfrs-r_T1-T2-T3_T4,trial_43,2.210934638977051,3.0541248321533203,0.8595815896987915
MLP_alsfrs-r_T1-T2-T3_T4,trial_7,2.281447172164917,3.0742831230163574,0.8606085181236267
MLP_alsfrs-r_T1-T2-T3_T4,trial_0,2.2131314277648926,3.040728807449341,0.8627911806106567
MLP_alsfrs-r_T1-T2-T3_T4,trial_19,2.201687812805176,3.0305368900299072,0.8622945547103882
MLP_alsfrs-r_T1-T2-T3_T4,trial_26,2.3616273403167725,3.127415418624878,0.8559176921844482
MLP_alsfrs-r_T1-T2-T3_T4,trial_21,2.1982433795928955,3.0151009559631348,0.8646904826164246
MLP_alsfrs-r_T1-T2-T3_T4,trial_28,2.2325308322906494,3.055227041244507,0.8602551221847534
MLP_alsfrs-r_T1-T2-T3_T4,trial_17,2.2791078090667725,3.1158368587493896,0.8554520010948181
MLP_alsfrs-r_T1-T2-T3_T4,trial_10,2.2832517623901367,3.2096102237701416,0.8450891971588135
MLP_alsfrs-r_T2-T3-T4_T5,trial_53,3.9442827701568604,4.775418281555176,0.6785919666290283
MLP_alsfrs-r_T2-T3-T4_T5,trial_36,2.500566244125366,3.2732226848602295,0.8571360111236572
MLP_alsfrs-r_T2-T3-T4_T5,trial_31,2.3132474422454834,3.0150623321533203,0.8730534315109253
MLP_alsfrs-r_T2-T3-T4_T5,trial_38,2.3588039875030518,3.0696048736572266,0.8705607652664185
MLP_alsfrs-r_T2-T3-T4_T5,trial_52,2.572262763977051,3.1504623889923096,0.8671530485153198
MLP_alsfrs-r_T2-T3-T4_T5,trial_39,2.398585081100464,3.152592897415161,0.8638007044792175
MLP_alsfrs-r_T2-T3-T4_T5,trial_30,2.379476547241211,3.0986335277557373,0.8681853413581848
MLP_alsfrs-r_T2-T3-T4_T5,trial_37,2.379418134689331,3.089488983154297,0.8691885471343994
MLP_alsfrs-r_T2-T3-T4_T5,trial_15,2.4118871688842773,3.145376682281494,0.8660858869552612
MLP_alsfrs-r_T2-T3-T4_T5,trial_12,2.398874521255493,3.1478066444396973,0.8654252886772156
MLP_alsfrs-r_T2-T3-T4_T5,trial_24,2.366665840148926,3.0882229804992676,0.8696661591529846
MLP_alsfrs-r_T2-T3-T4_T5,trial_23,2.3395891189575195,3.080125093460083,0.8684316277503967
MLP_alsfrs-r_T2-T3-T4_T5,trial_5,2.6528830528259277,3.4814891815185547,0.8279887437820435
MLP_alsfrs-r_T2-T3-T4_T5,trial_48,2.363447904586792,3.0807042121887207,0.8694277405738831
MLP_alsfrs-r_T2-T3-T4_T5,trial_2,2.516282320022583,3.1120617389678955,0.8707109093666077
MLP_alsfrs-r_T2-T3-T4_T5,trial_46,2.417618989944458,3.202335834503174,0.8547636270523071
MLP_alsfrs-r_T2-T3-T4_T5,trial_41,2.5597989559173584,3.362922191619873,0.8413437008857727
MLP_alsfrs-r_T2-T3-T4_T5,trial_22,2.394392967224121,3.1952271461486816,0.8571328520774841
MLP_alsfrs-r_T2-T3-T4_T5,trial_25,2.3638505935668945,3.105522632598877,0.8651705384254456
MLP_alsfrs-r_T2-T3-T4_T5,trial_13,2.370736598968506,3.0548999309539795,0.8720158338546753
MLP_alsfrs-r_T2-T3-T4_T5,trial_14,2.712179660797119,3.2613227367401123,0.8607651591300964
MLP_alsfrs-r_T2-T3-T4_T5,trial_40,2.3525478839874268,3.078000068664551,0.8686957955360413
MLP_alsfrs-r_T2-T3-T4_T5,trial_47,2.550806999206543,3.1325294971466064,0.8677051067352295
MLP_alsfrs-r_T2-T3-T4_T5,trial_3,2.546257495880127,3.3639471530914307,0.8499106168746948
MLP_alsfrs-r_T2-T3-T4_T5,trial_4,2.3908188343048096,3.1211419105529785,0.8664389252662659
MLP_alsfrs-r_T2-T3-T4_T5,trial_49,2.5237343311309814,3.3404037952423096,0.8415513038635254
MLP_alsfrs-r_T2-T3-T4_T5,trial_32,2.652555465698242,3.4840896129608154,0.8297598361968994
MLP_alsfrs-r_T2-T3-T4_T5,trial_35,2.7357523441314697,3.2825124263763428,0.8581291437149048
MLP_alsfrs-r_T2-T3-T4_T5,trial_50,2.5697267055511475,3.3991458415985107,0.8385982513427734
MLP_alsfrs-r_T2-T3-T4_T5,trial_34,2.7453274726867676,3.288163900375366,0.8583794236183167
MLP_alsfrs-r_T2-T3-T4_T5,trial_33,2.3526322841644287,3.0759754180908203,0.8702170252799988
MLP_alsfrs-r_T2-T3-T4_T5,trial_51,2.357161283493042,3.0963070392608643,0.8674091100692749
MLP_alsfrs-r_T2-T3-T4_T5,trial_1,2.3758859634399414,3.0876665115356445,0.868389368057251
MLP_alsfrs-r_T2-T3-T4_T5,trial_6,2.4172463417053223,3.16778826713562,0.8641160130500793
MLP_alsfrs-r_T2-T3-T4_T5,trial_42,2.4366204738616943,3.1973040103912354,0.861954391002655
MLP_alsfrs-r_T2-T3-T4_T5,trial_45,2.3735430240631104,3.077605724334717,0.8704895973205566
MLP_alsfrs-r_T2-T3-T4_T5,trial_8,2.364464521408081,3.1193714141845703,0.8653008937835693
MLP_alsfrs-r_T2-T3-T4_T5,trial_11,2.350430727005005,3.1055140495300293,0.865979790687561
MLP_alsfrs-r_T2-T3-T4_T5,trial_29,3.148502826690674,3.67718505859375,0.8269065618515015
MLP_alsfrs-r_T2-T3-T4_T5,trial_16,2.3542563915252686,3.070199489593506,0.8701611757278442
MLP_alsfrs-r_T2-T3-T4_T5,trial_20,2.377418041229248,3.1211726665496826,0.8625115156173706
MLP_alsfrs-r_T2-T3-T4_T5,trial_18,2.4425652027130127,3.193665027618408,0.8626393675804138
MLP_alsfrs-r_T2-T3-T4_T5,trial_27,2.3817708492279053,3.092698812484741,0.8688735961914062
MLP_alsfrs-r_T2-T3-T4_T5,trial_44,2.6635632514953613,3.2286694049835205,0.861823320388794
MLP_alsfrs-r_T2-T3-T4_T5,trial_9,2.375239372253418,3.1169371604919434,0.8674598336219788
MLP_alsfrs-r_T2-T3-T4_T5,trial_43,2.4789810180664062,3.0909743309020996,0.8710130453109741
MLP_alsfrs-r_T2-T3-T4_T5,trial_7,2.3604514598846436,3.1193010807037354,0.8656238317489624
MLP_alsfrs-r_T2-T3-T4_T5,trial_0,2.4214730262756348,3.1799044609069824,0.8629732131958008
MLP_alsfrs-r_T2-T3-T4_T5,trial_19,2.4230597019195557,3.0605149269104004,0.8729130625724792
MLP_alsfrs-r_T2-T3-T4_T5,trial_26,2.580625534057617,3.1839864253997803,0.8646687269210815
MLP_alsfrs-r_T2-T3-T4_T5,trial_21,2.396132469177246,3.129284381866455,0.8671246767044067
MLP_alsfrs-r_T2-T3-T4_T5,trial_28,2.426325798034668,3.2332465648651123,0.8529565334320068
