dataset,fold,mae,rmse,r2
_12_27M,9,2.7516558170318604,3.4783830642700195,0.8738694787025452
_12_27M,7,2.5567703247070312,3.4731409549713135,0.8742493987083435
_12_27M,6,2.842317581176758,3.6206655502319336,0.8633397817611694
_12_27M,1,2.8946359157562256,3.745295763015747,0.8537696599960327
_12_27M,10,3.036055088043213,4.004630088806152,0.832817792892456
_12_27M,8,4.4921674728393555,5.31503963470459,0.7055047750473022
_12_27M,4,3.343064785003662,4.196206569671631,0.8164396286010742
_12_27M,3,3.313527822494507,4.2870192527771,0.8084085583686829
_12_27M,2,3.0131490230560303,4.286383628845215,0.8084653615951538
_12_27M,5,3.776881217956543,4.758116722106934,0.7639873027801514
_12_24M,9,3.0439984798431396,4.725576877593994,0.7713348269462585
_12_24M,7,3.238274574279785,3.858245849609375,0.8654057383537292
_12_24M,6,2.357897996902466,3.2998247146606445,0.9001148343086243
_12_24M,1,2.582524299621582,3.5097548961639404,0.8936867713928223
_12_24M,10,3.3508777618408203,3.9699108600616455,0.8529181480407715
_12_24M,8,3.6928327083587646,7.964748382568359,-0.0710965022444725
_12_24M,4,3.619558811187744,6.575955390930176,0.38749730587005615
_12_24M,3,4.806551933288574,11.529044151306152,-1.4878045320510864
_12_24M,2,3.747457504272461,7.9458537101745605,-0.05337468162178993
_12_24M,5,2.885683298110962,3.997776508331299,0.8546493649482727
_15_27M,9,2.8161423206329346,3.886909246444702,0.8675801157951355
_15_27M,7,2.9622385501861572,4.155828952789307,0.8488485217094421
_15_27M,6,3.0308752059936523,4.415217876434326,0.8225365281105042
_15_27M,1,3.8889427185058594,5.040222644805908,0.7668886780738831
_15_27M,10,2.9623939990997314,3.9713428020477295,0.8620036244392395
_15_27M,8,3.579998731613159,5.0736236572265625,0.7573515772819519
_15_27M,4,2.8663103580474854,3.9485905170440674,0.8635533452033997
_15_27M,3,2.801058769226074,3.816333055496216,0.8724961876869202
_15_27M,2,4.6967549324035645,6.625301361083984,0.5684831142425537
_15_27M,5,2.927372932434082,3.76385235786438,0.8760458827018738
_15_24M,9,2.98934268951416,4.43474817276001,0.7617669105529785
_15_24M,7,2.9547641277313232,4.200113773345947,0.7804914116859436
_15_24M,6,2.810903787612915,4.176694393157959,0.7851219177246094
_15_24M,1,3.286496877670288,4.719966888427734,0.739574134349823
_15_24M,10,3.1619527339935303,4.453164100646973,0.758118748664856
_15_24M,8,2.7797598838806152,4.216770648956299,0.7851739525794983
_15_24M,4,2.9555931091308594,4.362016201019287,0.7633776664733887
_15_24M,3,2.9138431549072266,4.260992527008057,0.7792845964431763
_15_24M,2,3.2318997383117676,4.511181354522705,0.7512086033821106
_15_24M,5,2.9561007022857666,4.283770561218262,0.7793567180633545
_9_18M,9,2.6721608638763428,3.2415294647216797,0.8676596879959106
_9_18M,7,2.170173406600952,2.659785747528076,0.9116688966751099
_9_18M,6,2.649491310119629,3.0667362213134766,0.8767425417900085
_9_18M,1,2.3188726902008057,2.833261013031006,0.9018464088439941
_9_18M,10,2.248638391494751,2.809666872024536,0.8984401822090149
_9_18M,8,2.845798969268799,3.527249813079834,0.8440316915512085
_9_18M,4,2.2761170864105225,2.678590774536133,0.9103662371635437
_9_18M,3,2.8885855674743652,3.5784404277801514,0.8424020409584045
_9_18M,2,2.234455108642578,2.709049701690674,0.9069904088973999
_9_18M,5,2.132864236831665,2.551530122756958,0.9178240299224854
_18_21M,9,2.604203939437866,3.6696949005126953,0.8109113574028015
_18_21M,7,2.91811466217041,4.58743143081665,0.6328015327453613
_18_21M,6,3.415449380874634,7.819738388061523,-0.6276784539222717
_18_21M,1,2.607152223587036,3.6822636127471924,0.8031213283538818
_18_21M,10,2.8320839405059814,3.60638689994812,0.8233289122581482
_18_21M,8,2.7790374755859375,5.114006519317627,0.500095784664154
_18_21M,4,2.856064796447754,4.902949333190918,0.5314431190490723
_18_21M,3,2.602274179458618,4.19113302230835,0.7270187139511108
_18_21M,2,2.994739532470703,4.92525053024292,0.5383350253105164
_18_21M,5,2.628085136413574,3.482921600341797,0.8319985270500183
_21_30M,9,2.328315258026123,2.964677333831787,0.8104630708694458
_21_30M,7,2.469913959503174,3.2000012397766113,0.8088952302932739
_21_30M,6,2.242161989212036,2.9209864139556885,0.8334481716156006
_21_30M,1,2.1505420207977295,2.7789671421051025,0.8491535782814026
_21_30M,10,2.3984246253967285,3.1739933490753174,0.7969996333122253
_21_30M,8,2.1148619651794434,2.8295233249664307,0.8465365767478943
_21_30M,4,2.357250213623047,3.0178794860839844,0.8120465278625488
_21_30M,3,2.552812337875366,3.2745559215545654,0.8028959631919861
_21_30M,2,3.3747973442077637,3.9759862422943115,0.7235764265060425
_21_30M,5,3.2422637939453125,4.047553062438965,0.6634371876716614
_9_15M,9,2.7027957439422607,3.281003952026367,0.8324812054634094
_9_15M,7,2.8963372707366943,3.5267255306243896,0.7971895933151245
_9_15M,6,2.9211843013763428,3.526900291442871,0.803279459476471
_9_15M,1,2.6055617332458496,3.273977756500244,0.8338755965232849
_9_15M,10,2.600015163421631,3.326524496078491,0.824032187461853
_9_15M,8,2.684586524963379,3.3029520511627197,0.8369854092597961
_9_15M,4,2.8418781757354736,3.5063602924346924,0.8171476721763611
_9_15M,3,2.6700479984283447,3.3365590572357178,0.8332939743995667
_9_15M,2,2.761345863342285,3.4252395629882812,0.8161854147911072
_9_15M,5,2.631636381149292,3.3168656826019287,0.8356384634971619
_27_30M,9,2.2192180156707764,2.9124672412872314,0.870847761631012
_27_30M,7,3.037642002105713,3.7656824588775635,0.7823665738105774
_27_30M,6,2.4839041233062744,3.055990695953369,0.847091019153595
_27_30M,1,2.6682000160217285,3.0724997520446777,0.8506084084510803
_27_30M,10,2.351421356201172,3.1278953552246094,0.8497915267944336
_27_30M,8,2.2159180641174316,2.844708204269409,0.8767704963684082
_27_30M,4,2.5315792560577393,2.958585262298584,0.8620738387107849
_27_30M,3,2.2902414798736572,2.974935531616211,0.860411524772644
_27_30M,2,2.115291118621826,2.7196907997131348,0.886810839176178
_27_30M,5,2.267808198928833,2.9504354000091553,0.8680320382118225
_9_21M,9,3.1703860759735107,4.004911422729492,0.7227477431297302
_9_21M,7,3.515817165374756,4.481306076049805,0.655541718006134
_9_21M,6,3.20463228225708,4.000824928283691,0.710397481918335
_9_21M,1,3.4091098308563232,4.085978031158447,0.7216165661811829
_9_21M,10,3.260603427886963,4.410574436187744,0.6731077432632446
_9_21M,8,3.313339948654175,4.089930534362793,0.7100232839584351
_9_21M,4,3.6852669715881348,4.404599189758301,0.6826233863830566
_9_21M,3,3.0519943237304688,4.100872993469238,0.7172514200210571
_9_21M,2,3.7986724376678467,4.486502647399902,0.669398307800293
_9_21M,5,3.3772411346435547,4.077000141143799,0.7213224768638611
_18_30M,9,4.054825782775879,4.804964065551758,0.6668509840965271
_18_30M,7,4.457016944885254,5.3850178718566895,0.5785003900527954
_18_30M,6,3.769843339920044,4.5802812576293945,0.7045221924781799
_18_30M,1,3.6030538082122803,4.408993721008301,0.7260280251502991
_18_30M,10,3.0281245708465576,3.859951972961426,0.7732786536216736
_18_30M,8,4.064011573791504,4.757591247558594,0.6786561012268066
_18_30M,4,4.224614143371582,5.065714359283447,0.6287834644317627
_18_30M,3,3.6509571075439453,4.4035420417785645,0.7220458388328552
_18_30M,2,3.477423667907715,4.1877007484436035,0.754787802696228
_18_30M,5,3.10890793800354,3.9559731483459473,0.7623369693756104
_24_30M,9,2.5777153968811035,3.3235363960266113,0.8525702953338623
_24_30M,7,2.5054800510406494,3.1643335819244385,0.8653395771980286
