dataset,trial,mae,rmse,r2
Combined_9M,25,2.855130910873413,3.718721389770508,0.8253055810928345
Combined_30M,50,6.1729278564453125,7.902418613433838,0.2804469168186188
Combined_30M,32,6.2855353355407715,8.08464241027832,0.2498060166835785
Combined_30M,35,6.0693464279174805,7.721824645996094,0.3118329346179962
Combined_30M,34,6.245782375335693,7.976870059967041,0.26861295104026794
Combined_30M,33,6.181938171386719,7.887300491333008,0.28428348898887634
Combined_30M,20,6.0709028244018555,7.799306869506836,0.29972612857818604
Combined_30M,18,6.303892612457275,8.045897483825684,0.25565850734710693
Combined_30M,27,6.202658653259277,7.943520545959473,0.2744264602661133
Combined_30M,9,6.3637375831604,8.06927490234375,0.2517145574092865
Combined_30M,11,6.247824668884277,8.043245315551758,0.2565020024776459
Combined_30M,7,6.2602009773254395,7.8766045570373535,0.2865074872970581
Combined_30M,29,6.450363636016846,8.148611068725586,0.2366344928741455
Combined_30M,16,6.273735046386719,7.995647430419922,0.26430609822273254
Combined_30M,42,6.147701263427734,7.889801025390625,0.28265807032585144
Combined_30M,45,6.156093120574951,7.843791961669922,0.29129382967948914
Combined_30M,6,6.6592230796813965,8.295588493347168,0.20952235162258148
Combined_30M,28,6.037361145019531,7.7956438064575195,0.3015892505645752
Combined_30M,17,6.485097408294678,8.231893539428711,0.22207054495811462
Combined_30M,1,5.877087116241455,7.442928791046143,0.36145859956741333
Combined_30M,10,6.4573974609375,8.184549331665039,0.23024185001850128
Combined_30M,19,6.435623645782471,8.099496841430664,0.24556465446949005
Combined_30M,26,6.4080424308776855,8.187172889709473,0.2310749590396881
Combined_30M,8,5.981315612792969,7.656776428222656,0.3253204822540283
Combined_30M,21,6.061958312988281,7.845837593078613,0.29167211055755615
Combined_30M,44,6.225031852722168,7.976375102996826,0.26788726449012756
Combined_30M,43,6.3867106437683105,8.069857597351074,0.2510225474834442
Combined_30M,38,6.3888959884643555,8.058609962463379,0.25344324111938477
Combined_30M,36,6.327358722686768,8.054275512695312,0.2544875144958496
Combined_30M,31,6.236748695373535,7.99213171005249,0.26678287982940674
Combined_30M,30,6.498587608337402,8.261577606201172,0.21651636064052582
Combined_30M,37,6.359253883361816,8.112889289855957,0.24354329705238342
Combined_30M,39,6.331953525543213,8.014409065246582,0.26028767228126526
Combined_30M,46,6.1483588218688965,7.8563666343688965,0.28936076164245605
Combined_30M,41,6.19057035446167,7.979718208312988,0.2680151164531708
Combined_30M,48,6.138530254364014,7.877532958984375,0.28577232360839844
Combined_30M,24,6.11278772354126,7.774642467498779,0.3041674494743347
Combined_30M,23,6.268292427062988,7.982365131378174,0.26643502712249756
Combined_30M,4,6.243980407714844,7.847982406616211,0.2920092046260834
Combined_30M,15,6.291642665863037,8.052665710449219,0.2541530132293701
Combined_30M,3,6.3422980308532715,7.945253372192383,0.2725994288921356
Combined_30M,12,6.243518352508545,7.952139854431152,0.27275964617729187
