dataset,mae_mean,mae_IC_95_low,mae_IC_95_high,mae_std,rmse_mean,rmse_IC_95_low,rmse_IC_95_high,rmse_std,r2_mean,r2_IC_95_low,r2_IC_95_high,r2_std
_0_12M,2.5536354780197144,2.476258193953096,2.631012762086333,0.12484104939202574,3.2266783475875855,3.152845691152482,3.300511004022689,0.11912212246715034,0.8571243226528168,0.8511592707294046,0.863089374576229,0.009624056346505639
_0_3M,2.397545838356018,2.3612677618538247,2.4338239148582113,0.058531301467737606,3.346443009376526,3.325176344819294,3.367709673933758,0.034311784814097,0.7904276669025421,0.7877872822891128,0.7930680515159714,0.004260014937397918
_0_6M,2.3787556409835817,2.359062959547791,2.3984483224193722,0.031772309476129225,3.2719851970672607,3.254247368004154,3.289723026130367,0.028618337033748272,0.815993070602417,0.8142206136838152,0.8177655275210188,0.002859694345564073
_0_9M,2.2099552869796755,2.1969026079003577,2.223007966058993,0.021059283396874157,3.0624982595443724,3.0482563484492164,3.0767401706395283,0.022977998619549113,0.8612055897712707,0.8596001060027322,0.8628110735398092,0.0025902987015369383
_3_12M,2.444463539123535,2.4169373582447955,2.4719897200022745,0.04441093207275126,3.1199694871902466,3.1065654274601426,3.1333735469203505,0.021626203387790685,0.8659959435462952,0.8651306387249681,0.8668612483676222,0.0013960888294483138
_3_6M,2.4102732658386232,2.3712393572156536,2.449307174461593,0.06297758021809757,3.332129693031311,3.2974478256556954,3.366811560406927,0.0559559665381794,0.8108048796653747,0.8067194994845439,0.8148902598462056,0.006591380856702063
_3_9M,2.2432441234588625,2.215748479842484,2.270739767075241,0.044361663040829176,3.0971364259719847,3.0664429692184747,3.1278298827254947,0.04952103704335134,0.859378707408905,0.8562676083474758,0.8624898064703341,0.005019468908432671
_6_12M,2.720353674888611,2.6324707121470574,2.8082366376301646,0.14179098458521697,3.6359779119491575,3.5418196971204043,3.7301361267779107,0.15191552003790856,0.8517191529273986,0.8438117411474239,0.8596265647073734,0.012757873276309522
_6_9M,2.2923698663711547,2.2705056015814398,2.3142341311608696,0.03527595719414366,3.036991834640503,3.0143519093320266,3.0596317599489793,0.036527413281059025,0.8698608756065369,0.8671833008540919,0.8725384503589819,0.004320017766881505
_9_12M,2.609256887435913,2.5661171310454596,2.6523966438263664,0.06960198362175374,3.5255792140960693,3.458683655378078,3.5924747728140605,0.10792976066244116,0.8440714240074157,0.8386593693467647,0.8494834786680668,0.008731846708666958
