dataset,fold,mae,rmse,r2
_0_6M,6,2.449331045150757,3.26495099067688,0.8157091736793518
_0_6M,1,2.3528292179107666,3.283506393432617,0.8160620331764221
_0_6M,10,2.373183488845825,3.3218846321105957,0.8110964298248291
_0_6M,8,2.356348752975464,3.321566343307495,0.8114632964134216
_0_6M,4,2.3512041568756104,3.2480673789978027,0.8187564015388489
_0_6M,3,2.3496227264404297,3.2493069171905518,0.8194277286529541
_0_6M,2,2.385643482208252,3.2647526264190674,0.8164691925048828
_0_6M,5,2.377558708190918,3.2461302280426025,0.8181982636451721
_3_9M,9,2.2242066860198975,3.091864585876465,0.8593306541442871
_3_9M,7,2.313791513442993,3.2118306159973145,0.8482052087783813
_3_9M,6,2.2062265872955322,3.1128089427948,0.8575477004051208
_3_9M,1,2.3063011169433594,3.063446521759033,0.8640066981315613
_3_9M,10,2.2232327461242676,3.0979270935058594,0.8587282299995422
_3_9M,8,2.2971978187561035,3.095778226852417,0.8601807951927185
_3_9M,4,2.208596706390381,3.0403456687927246,0.8647972345352173
_3_9M,3,2.219099283218384,3.121960401535034,0.8567609190940857
_3_9M,2,2.233360767364502,3.036628246307373,0.8656420707702637
_3_9M,5,2.200428009033203,3.098773956298828,0.8585875630378723
_6_12M,9,2.8650529384613037,3.6619057655334473,0.8504475355148315
_6_12M,7,2.7180395126342773,3.574751138687134,0.8568925261497498
_6_12M,6,2.991124391555786,3.751225709915161,0.8435080051422119
_6_12M,1,2.634124755859375,3.7584831714630127,0.8397700190544128
_6_12M,10,2.7071757316589355,3.5738611221313477,0.8586362600326538
_6_12M,8,2.8528897762298584,3.8993771076202393,0.8294454216957092
_6_12M,4,2.6932647228240967,3.74703049659729,0.8417282104492188
_6_12M,3,2.6143295764923096,3.472079277038574,0.8655451536178589
_6_12M,2,2.5480520725250244,3.438180685043335,0.8672637343406677
_6_12M,5,2.5794832706451416,3.482884645462036,0.8639546632766724
_6_9M,9,2.2839605808258057,3.0378000736236572,0.8692892789840698
_6_9M,7,2.2805185317993164,3.0043604373931885,0.873610258102417
_6_9M,6,2.281123399734497,3.022765636444092,0.8709126114845276
_6_9M,1,2.2970664501190186,3.022346019744873,0.8715565204620361
_6_9M,10,2.3056740760803223,3.1300864219665527,0.8584032654762268
_6_9M,8,2.264620304107666,3.005333662033081,0.8727118372917175
_6_9M,4,2.3311922550201416,3.034437417984009,0.872269868850708
_6_9M,3,2.3679401874542236,3.0588247776031494,0.8706404566764832
_6_9M,2,2.2561450004577637,3.0176684856414795,0.8709587454795837
_6_9M,5,2.255457878112793,3.0362954139709473,0.8682559132575989
_3_12M,9,2.450536012649536,3.1152377128601074,0.8665232062339783
_3_12M,7,2.4134089946746826,3.077681541442871,0.869035005569458
_3_12M,6,2.552924633026123,3.1514925956726074,0.8659981489181519
_3_12M,1,2.4304676055908203,3.1491501331329346,0.8641284108161926
_3_12M,10,2.421205997467041,3.113534688949585,0.8653786778450012
_3_12M,8,2.425781488418579,3.124163866043091,0.8645480275154114
_3_12M,4,2.420395851135254,3.1201775074005127,0.8651502728462219
_3_12M,3,2.4229447841644287,3.104206085205078,0.8671343922615051
_3_12M,2,2.4901933670043945,3.1329197883605957,0.8661877512931824
_3_12M,5,2.416776657104492,3.111130952835083,0.8658755421638489
_0_12M,9,2.5608580112457275,3.255769968032837,0.8557882905006409
_0_12M,7,2.5130996704101562,3.201566696166992,0.8580934405326843
_0_12M,6,2.5309159755706787,3.2168734073638916,0.8572363257408142
_0_12M,1,2.4338831901550293,3.117009401321411,0.8650857210159302
_0_12M,10,2.545915365219116,3.2438488006591797,0.8541944622993469
_0_12M,8,2.64985990524292,3.432027578353882,0.837852954864502
_0_12M,4,2.6311073303222656,3.238740921020508,0.858398973941803
_0_12M,3,2.82444429397583,3.397535562515259,0.8467705845832825
_0_12M,2,2.445462226867676,3.0934391021728516,0.868269145488739
_0_12M,5,2.400808811187744,3.069972038269043,0.8695533275604248
