dataset,fold,mae,rmse,r2
_15_24M,7,2.589823007583618,3.3793718814849854,0.8668403029441833
_15_24M,6,3.23468017578125,6.610688209533691,0.05547463148832321
_15_24M,1,2.6465203762054443,3.851031541824341,0.8149742484092712
_15_24M,10,2.7968060970306396,4.039119243621826,0.7866374254226685
_15_24M,8,2.822920083999634,3.9497225284576416,0.8000985980033875
_15_24M,4,2.587073802947998,3.735337018966675,0.8262630701065063
_15_24M,3,3.4333415031433105,7.1416826248168945,-0.147775337100029
_15_24M,2,2.9570729732513428,4.055319786071777,0.7870826125144958
_15_24M,5,2.672558307647705,3.844862222671509,0.8130468726158142
_9_18M,9,3.0936882495880127,4.266011714935303,0.8219131827354431
_9_18M,7,2.9829869270324707,4.1002020835876465,0.8358760476112366
_9_18M,6,2.9885752201080322,4.010297775268555,0.8429956436157227
_9_18M,1,3.3928840160369873,4.821131706237793,0.7730451822280884
_9_18M,10,3.0173754692077637,4.1427412033081055,0.8325002193450928
_9_18M,8,3.1121578216552734,4.365438461303711,0.813845694065094
_9_18M,4,3.249711751937866,4.527923583984375,0.7998610138893127
_9_18M,3,3.1278350353240967,4.414738178253174,0.8097020387649536
_9_18M,2,3.10546875,4.299903392791748,0.8195242881774902
_9_18M,5,3.0301716327667236,4.175509452819824,0.8298404812812805
_18_21M,9,2.2589404582977295,3.2141408920288086,0.8654468655586243
_18_21M,7,2.2735958099365234,3.189800500869751,0.8664778470993042
_18_21M,6,2.2650415897369385,3.2355635166168213,0.8633481860160828
_18_21M,1,2.2767488956451416,3.23653244972229,0.8616829514503479
_18_21M,10,2.30478572845459,3.2014119625091553,0.864911675453186
_18_21M,8,2.259160041809082,3.2239058017730713,0.8645007014274597
_18_21M,4,2.2673959732055664,3.2244715690612793,0.8633557558059692
_18_21M,3,2.2735769748687744,3.205378293991089,0.864642322063446
_18_21M,2,2.268092155456543,3.2337021827697754,0.8628025650978088
_18_21M,5,2.2810401916503906,3.179379940032959,0.8668726682662964
_21_30M,9,3.368711233139038,10.354582786560059,-0.2898006737232208
_21_30M,7,3.728388547897339,11.21654987335205,-0.538873016834259
_21_30M,6,3.4680967330932617,9.73479175567627,-0.12056218087673187
_21_30M,1,3.758841037750244,10.657660484313965,-0.34445416927337646
_21_30M,10,3.14546537399292,8.223898887634277,0.23113861680030823
_21_30M,8,3.556556224822998,11.626686096191406,-0.6682369709014893
_21_30M,4,3.12825608253479,8.125300407409668,0.25769925117492676
_21_30M,3,3.6202633380889893,10.361568450927734,-0.27542975544929504
_21_30M,2,3.4905691146850586,10.453801155090332,-0.3057401478290558
_21_30M,5,4.291500091552734,12.679354667663574,-0.9782271385192871
_9_15M,9,2.4806857109069824,3.873537540435791,0.7703872919082642
