dataset,mae_mean,mae_IC_95_low,mae_IC_95_high,mae_std,rmse_mean,rmse_IC_95_low,rmse_IC_95_high,rmse_std,r2_mean,r2_IC_95_low,r2_IC_95_high,r2_std
_12_15M,2.961123466491699,2.896658555879293,3.025588377104105,0.10400813606855248,3.9852243423461915,3.8705253954064593,4.099923289285924,0.18505608038385363,0.7673532724380493,0.7532523690486961,0.7814541758274025,0.02275049580425731
_12_18M,2.7073364734649656,2.6496040162157346,2.7650689307141967,0.09314594889074955,3.4715949058532716,3.3813295874108507,3.5618602242956925,0.14563469387676167,0.8607564568519592,0.8531898623804864,0.868323051323432,0.01220799625545502
_12_21M,2.8836758375167846,2.8117372597349344,2.955614415298635,0.11606620276725994,3.5788217782974243,3.493247037137757,3.6643965194570916,0.13806688379791182,0.8534389138221741,0.8464700258199105,0.8604078018244377,0.011243652472333436
_12_24M,3.2717304706573485,2.887411311913979,3.656049629400718,0.6200632092188075,6.024420619010925,4.5593083294057255,7.489532908616125,2.3638223791105446,0.39680561497807504,0.021463049037320103,0.77214818091883,0.6055803118289418
_12_27M,4.102412867546081,3.9029044207000636,4.301921314392099,0.3218883186102306,5.166984605789184,4.952940795841082,5.381028415737287,0.3453397747429648,0.7446369528770447,0.7243166323963793,0.76495727335771,0.03278494668544384
_15_18M,2.67072331905365,2.610233512555269,2.731213125552031,0.0975946753866009,3.5139409065246583,3.48015684694726,3.5477249661020567,0.05450743717928797,0.8406774461269378,0.837504727329156,0.8438501649247196,0.005118886620521229
_15_21M,2.437330436706543,2.403651443678064,2.4710094297350222,0.054337922077002755,3.316575026512146,3.244376826621229,3.388773226403063,0.11648507888745788,0.8628095507621765,0.8564896432142097,0.8691294583101432,0.01019658288431875
_15_24M,2.835269045829773,2.6542674302623412,3.016270661397205,0.2920292680424876,4.399867534637451,3.5743439901183836,5.225391079156519,1.3319054401916657,0.6469691164791584,0.41794764909569715,0.8759905838626197,0.3695048316355617
_15_27M,3.074037718772888,3.009555616574743,3.138519820971033,0.10403587309280009,3.8828513860702514,3.775026156512815,3.9906766156276876,0.17396597685306492,0.8293067932128906,0.8211393149526841,0.837474271473097,0.01317746634804182
_15_30M,5.913543844223023,5.452696664921687,6.374391023524359,0.7435340509470544,20.425274467468263,18.118523648287823,22.732025286648703,3.721727848504802,-3.525879073143005,-4.544455158886826,-2.507302987399185,1.643377755678283
